Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Age,Gender,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-2023-003829,2023-12-18,2023-12-24,Standard Class,CUST-00402,William Nair,27.0,Female,Corporate,United States,New York City,Pennsylvania,37077.0,East,PRD-8218,Technology,Accessories,Mechanical Keyboard,256.21,6,0.15,11.79
ORD-2023-004649,2023-12-19,2023-12-24,Second Class,CUST-00883,Ananya Brown,33.0,Female,Consumer,United States,Portland,Nevada,69806.0,West,PRD-1787,Technology,Copiers,Scanner Pro,857.93,2,0.1,107.72
ORD-2023-000228,2023-12-19,2023-12-20,Standard Class,CUST-00988,Yuki Kim,70.0,Male,Consumer,United States,San Francisco,Nevada,95119.0,West,PRD-4434,Furniture,Tables,Computer Desk,481.24,2,0.2,-3.95
ORD-2023-009541,2023-12-19,2023-12-22,Same Day,CUST-01243,Yuki Singh,44.0,Female,Home Office,United States,Charlotte,Tennessee,41630.0,South,PRD-6472,Furniture,Chairs,Recliner,1259.2,7,0.15,-33.41
ORD-2023-003073,2023-12-19,2023-12-22,Standard Class,CUST-00571,Jennifer Wilson,26.0,Female,Home Office,United States,San Francisco,California,94188.0,West,PRD-8369,Office Supplies,Paper,A4 Paper Ream,39.17,3,0.1,9.42
ORD-2023-006685,2023-12-19,2023-12-23,Standard Class,CUST-01087,Chen Khan,20.0,Female,Corporate,United States,Nashville,Tennessee,87686.0,South,PRD-3207,Furniture,Furnishings,Desk Lamp,43.03,1,0.0,6.91
ORD-2023-007199,2023-12-19,2023-12-20,Standard Class,CUST-01251,Priya Miller,23.0,Female,Consumer,United States,Detroit,Ohio,20474.0,Central,PRD-1787,Technology,Copiers,Scanner Pro,933.03,2,0.1,126.96
ORD-2023-005828,2023-12-19,2023-12-23,Standard Class,CUST-00812,Ananya Taylor,37.0,Male,Consumer,United States,Philadelphia,New Jersey,72330.0,East,PRD-8218,Technology,Accessories,Mechanical Keyboard,83.87,2,0.4,-4.4
ORD-2023-008821,2023-12-19,2023-12-22,First Class,CUST-00173,Arjun Silva,48.0,Female,Home Office,United States,Los Angeles,Washington,93180.0,West,PRD-9785,Technology,Phones,Smartphone X200,1527.4,6,0.2,196.45
ORD-2023-000886,2023-12-20,2023-12-21,Same Day,CUST-00787,Linda Nair,39.0,Male,Consumer,United States,Philadelphia,New York,21409.0,East,PRD-5081,Office Supplies,Binders,Report Cover,49.47,4,0.2,4.28
ORD-2023-001784,2023-12-20,2023-12-21,Standard Class,CUST-00086,Priya Martinez,65.0,Male,Home Office,United States,Chicago,Illinois,43465.0,Central,PRD-6803,Furniture,Chairs,Folding Chair,314.13,2,0.1,28.59
ORD-2023-001384,2023-12-20,2023-12-22,Standard Class,CUST-01081,Joseph Silva,56.0,Female,Home Office,United States,Portland,California,63930.0,West,PRD-4786,Furniture,Bookcases,Corner Bookshelf,1208.92,7,0.0,197.0
ORD-2023-001757,2023-12-20,2023-12-21,First Class,CUST-00727,David Brown,19.0,Male,Consumer,United States,Los Angeles,Nevada,75816.0,West,PRD-8218,Technology,Accessories,Mechanical Keyboard,202.65,4,0.0,44.46
ORD-2023-001752,2023-12-20,2023-12-22,Second Class,CUST-00003,William Smith,21.0,Male,Consumer,United States,Nashville,Florida,68066.0,South,PRD-6288,Furniture,Furnishings,Cushion Set,290.24,7,0.1,10.58
ORD-2023-008891,2023-12-20,2023-12-23,Standard Class,CUST-01144,Jennifer Wilson,34.0,Male,Corporate,United States,Atlanta,Georgia,84169.0,South,PRD-2499,Technology,Accessories,USB Hub,161.7,3,0.1,32.46
ORD-2023-008896,2023-12-20,2023-12-26,Standard Class,CUST-00045,Wei Park,54.0,Female,Home Office,United States,Nashville,Georgia,80756.0,South,PRD-8218,Technology,Accessories,Mechanical Keyboard,275.17,7,0.15,15.24
ORD-2023-006035,2023-12-20,2023-12-21,Second Class,CUST-00575,Nancy Garcia,67.0,Male,Corporate,United States,Charlotte,North Carolina,42975.0,South,PRD-8369,Office Supplies,Paper,A4 Paper Ream,26.2,2,0.0,5.23
ORD-2023-001586,2023-12-20,2023-12-26,Standard Class,CUST-01079,Karen Johnson,68.0,Other,Consumer,United States,Los Angeles,California,22259.0,West,PRD-4700,Office Supplies,Storage,Binder Organizer,111.98,2,0.1,21.99
ORD-2023-005147,2023-12-20,2023-12-26,Standard Class,CUST-00308,Ananya Johnson,35.0,Female,Corporate,United States,Detroit,Michigan,44272.0,Central,PRD-2118,Office Supplies,Art,Color Pencil Box,52.66,5,0.15,5.62
ORD-2023-002127,2023-12-20,2023-12-23,First Class,CUST-00219,Sofia Kim,37.0,Male,Consumer,United States,Portland,Washington,90332.0,West,PRD-1098,Technology,Phones,Phone Case,1490.33,4,0.0,343.26
ORD-2023-009495,2023-12-20,2023-12-21,First Class,CUST-00334,James Miller,38.0,Female,Consumer,United States,Miami,Georgia,91697.0,South,PRD-1098,Technology,Phones,Phone Case,1536.79,5,0.15,254.88
ORD-2023-007941,2023-12-20,2023-12-26,First Class,CUST-01373,Yuki Davis,49.0,Male,Corporate,United States,Charlotte,Georgia,53750.0,South,PRD-5623,Office Supplies,Labels,Label Maker Tape,22.2,3,0.15,4.28
ORD-2023-008568,2023-12-20,2023-12-21,Standard Class,CUST-00387,James Williams,41.0,Female,Consumer,United States,Newark,Massachusetts,89485.0,East,PRD-2795,Technology,Machines,Laser Printer,1146.92,6,0.4,-11.94
ORD-2023-002664,2023-12-20,2023-12-25,First Class,CUST-00962,David Anderson,22.0,Female,Consumer,United States,San Francisco,Nevada,43254.0,West,PRD-8218,Technology,Accessories,Mechanical Keyboard,288.13,6,0.2,14.97
ORD-2023-006280,2023-12-20,2023-12-25,First Class,CUST-00562,Linda Khan,19.0,Male,Consumer,United States,Philadelphia,New York,41052.0,East,PRD-5081,Office Supplies,Binders,Report Cover,149.15,7,0.0,24.79
ORD-2023-008251,2023-12-20,2023-12-25,Standard Class,CUST-00060,Mary Nair,43.0,Male,Consumer,United States,San Francisco,Nevada,16655.0,West,PRD-4434,Furniture,Tables,Computer Desk,886.5,3,0.0,120.13
ORD-2023-006788,2023-12-20,2023-12-23,Same Day,CUST-00307,Rahul Khan,58.0,Male,Consumer,United States,San Francisco,Oregon,95590.0,West,PRD-6717,Office Supplies,Binders,3-Ring Binder,34.08,3,0.4,-0.88
ORD-2023-004471,2023-12-20,2023-12-24,Second Class,CUST-00067,Karen Thomas,41.0,Female,Consumer,United States,Columbus,Texas,79905.0,Central,PRD-9562,Office Supplies,Art,Sketch Pad,24.5,2,0.2,3.2
ORD-2023-009313,2023-12-20,2023-12-23,Standard Class,CUST-00666,Rahul Miller,23.0,Male,Consumer,United States,Atlanta,North Carolina,30625.0,South,PRD-5556,Technology,Machines,Inkjet Printer,1407.12,5,0.05,178.46
ORD-2023-005543,2023-12-20,2023-12-23,First Class,CUST-00248,Jessica Costa,38.0,Male,Corporate,United States,Portland,Nevada,13479.0,West,PRD-2830,Office Supplies,Storage,File Cabinet,374.63,7,0.05,75.84
ORD-2023-002435,2023-12-20,2023-12-23,Standard Class,CUST-00849,Mary Martinez,70.0,Male,Corporate,United States,Newark,New York,36632.0,East,PRD-5358,Furniture,Bookcases,Metal Bookcase,415.64,3,0.0,31.26
ORD-2023-001938,2023-12-20,2023-12-22,Standard Class,CUST-01370,Arjun Kim,27.0,Female,Consumer,United States,Portland,Washington,26500.0,West,PRD-2717,Furniture,Tables,Side Table,554.82,2,0.0,64.24
ORD-2023-005182,2023-12-21,2023-12-25,Standard Class,CUST-00249,Arjun Costa,47.0,Male,Home Office,United States,Miami,Georgia,73812.0,South,PRD-5623,Office Supplies,Labels,Label Maker Tape,65.66,7,0.2,2.09
ORD-2023-000151,2023-12-21,2023-12-27,Standard Class,CUST-00651,Elizabeth Park,32.0,Male,Home Office,United States,Portland,California,54960.0,West,PRD-6803,Furniture,Chairs,Folding Chair,603.71,4,0.0,63.9
ORD-2023-004962,2023-12-21,2023-12-26,Standard Class,CUST-00245,Rahul Taylor,37.0,Female,Consumer,United States,Detroit,Illinois,76600.0,Central,PRD-1787,Technology,Copiers,Scanner Pro,1708.1,6,0.3,60.88
ORD-2023-004780,2023-12-21,2023-12-26,Standard Class,CUST-01312,Jessica Taylor,35.0,Female,Home Office,United States,Chicago,Texas,19493.0,Central,PRD-7563,Office Supplies,Binders,Clipboard,22.82,1,0.0,4.72
ORD-2023-000333,2023-12-21,2023-12-25,Standard Class,CUST-01297,Charles Moore,67.0,Male,Consumer,United States,Miami,Georgia,78646.0,South,PRD-7563,Office Supplies,Binders,Clipboard,15.43,1,0.0,3.66
ORD-2023-005001,2023-12-21,2023-12-22,Standard Class,CUST-01155,Karen Williams,68.0,Male,Consumer,United States,Newark,New York,51385.0,East,PRD-4700,Office Supplies,Storage,Binder Organizer,154.24,3,0.2,23.6
ORD-2023-002309,2023-12-21,2023-12-25,Second Class,CUST-00046,David Müller,20.0,Male,Consumer,United States,San Francisco,Washington,42906.0,West,PRD-8369,Office Supplies,Paper,A4 Paper Ream,27.96,4,0.3,1.08
ORD-2023-008363,2023-12-21,2023-12-22,Standard Class,CUST-01381,Patricia Smith,29.0,Male,Consumer,United States,Atlanta,North Carolina,25039.0,South,PRD-3705,Office Supplies,Paper,Sticky Notes Pack,46.54,5,0.3,3.19
ORD-2023-006343,2023-12-21,2023-12-26,Standard Class,CUST-01141,David Costa,34.0,Female,Corporate,United States,Philadelphia,Pennsylvania,89603.0,East,PRD-5556,Technology,Machines,Inkjet Printer,351.05,1,0.0,46.62
ORD-2023-002892,2023-12-21,2023-12-23,Standard Class,CUST-01344,Diego Johnson,29.0,Male,Consumer,United States,New York City,Pennsylvania,59891.0,East,PRD-6287,Technology,Machines,Label Printer,483.4,2,0.15,31.53
ORD-2023-003052,2023-12-21,2023-12-24,Standard Class,CUST-00255,Patricia Silva,28.0,Male,Corporate,United States,Chicago,Texas,19842.0,Central,PRD-6472,Furniture,Chairs,Recliner,342.49,2,0.1,24.82
ORD-2023-007620,2023-12-22,2023-12-28,Second Class,CUST-01377,Priya Iyer,25.0,Male,Consumer,United States,Philadelphia,New York,53937.0,East,PRD-2499,Technology,Accessories,USB Hub,347.22,6,0.05,58.2
ORD-2023-007103,2023-12-22,2023-12-27,First Class,CUST-00425,Thomas Garcia,42.0,Male,Consumer,United States,New York City,New Jersey,84120.0,East,PRD-3712,Technology,Accessories,Webcam,46.85,1,0.15,5.65
ORD-2023-008505,2023-12-22,2023-12-25,Standard Class,CUST-00588,Ananya Anderson,63.0,Female,Consumer,United States,Houston,Ohio,86339.0,Central,PRD-3082,Furniture,Chairs,Executive Leather Chair,766.27,4,0.0,90.15
ORD-2023-005377,2023-12-22,2023-12-23,Second Class,CUST-00429,Priya Costa,52.0,Female,Corporate,United States,New York City,Pennsylvania,17217.0,East,PRD-9785,Technology,Phones,Smartphone X200,447.11,2,0.4,-30.6
ORD-2023-009363,2023-12-22,2023-12-28,Second Class,CUST-00692,Rahul Moore,43.0,Female,Consumer,United States,Columbus,Illinois,76586.0,Central,PRD-5248,Office Supplies,Art,Marker Set,26.7,2,0.0,5.53
ORD-2023-008890,2023-12-22,2023-12-27,First Class,CUST-00266,Karen Wilson,68.0,Male,Home Office,United States,Portland,Oregon,63618.0,West,PRD-5039,Office Supplies,Labels,Address Labels,72.59,7,0.1,14.68
ORD-2023-001336,2023-12-22,2023-12-26,Second Class,CUST-00591,Ananya Singh,65.0,Male,Corporate,United States,Los Angeles,California,22590.0,West,PRD-2499,Technology,Accessories,USB Hub,199.71,5,0.15,15.33
ORD-2023-005562,2023-12-22,2023-12-25,First Class,CUST-00041,Karen Iyer,56.0,Male,Home Office,United States,San Francisco,Oregon,46000.0,West,PRD-5556,Technology,Machines,Inkjet Printer,704.7,3,0.1,45.65
ORD-2023-005879,2023-12-22,2023-12-23,Standard Class,CUST-01107,Patricia Smith,53.0,Female,Consumer,United States,Miami,North Carolina,51933.0,South,PRD-5081,Office Supplies,Binders,Report Cover,65.9,6,0.4,-1.68
ORD-2023-002599,2023-12-22,2023-12-26,Standard Class,CUST-00694,Linda Garcia,66.0,Female,Consumer,United States,San Francisco,California,56104.0,West,PRD-3299,Furniture,Furnishings,Wall Clock,193.21,5,0.05,16.59
ORD-2023-007385,2023-12-22,2023-12-23,First Class,CUST-01236,Sofia Garcia,50.0,Male,Home Office,United States,Newark,New Jersey,82700.0,East,PRD-2717,Furniture,Tables,Side Table,1236.03,4,0.0,95.07
ORD-2023-009272,2023-12-23,2023-12-24,Standard Class,CUST-01255,Jennifer Kim,28.0,Female,Home Office,United States,Nashville,Tennessee,22464.0,South,PRD-9562,Office Supplies,Art,Sketch Pad,11.21,1,0.2,1.33
ORD-2023-002780,2023-12-23,2023-12-25,Second Class,CUST-00216,Wei Patel,35.0,Female,Home Office,United States,Portland,Oregon,10178.0,West,PRD-2830,Office Supplies,Storage,File Cabinet,71.7,1,0.0,14.72
ORD-2023-003084,2023-12-23,2023-12-29,Standard Class,CUST-01320,David Johnson,25.0,Male,Consumer,United States,Charlotte,Georgia,76901.0,South,PRD-5039,Office Supplies,Labels,Address Labels,62.83,5,0.0,18.76
ORD-2023-008117,2023-12-23,2023-12-26,Same Day,CUST-00428,Mary Nair,28.0,Male,Home Office,United States,Newark,Pennsylvania,18394.0,East,PRD-2676,Furniture,Chairs,Mesh Office Chair,737.69,5,0.2,62.82
ORD-2023-009422,2023-12-23,2023-12-28,First Class,CUST-00466,Mary Smith,56.0,Female,Consumer,United States,Atlanta,North Carolina,93705.0,South,PRD-5046,Technology,Phones,Cordless Phone,700.34,2,0.0,125.31
ORD-2023-005919,2023-12-23,2023-12-25,Standard Class,CUST-00318,David Brown,70.0,Male,Home Office,United States,Miami,Florida,56484.0,South,PRD-3705,Office Supplies,Paper,Sticky Notes Pack,60.69,5,0.0,16.56
ORD-2023-007026,2023-12-23,2023-12-25,Standard Class,CUST-01330,Fatima Kim,44.0,Male,Consumer,United States,Portland,California,18587.0,West,PRD-8218,Technology,Accessories,Mechanical Keyboard,42.82,1,0.15,0.76
ORD-2023-006584,2023-12-23,2023-12-25,Standard Class,CUST-00040,Priya Smith,25.0,Male,Corporate,United States,Philadelphia,Pennsylvania,33459.0,East,PRD-1098,Technology,Phones,Phone Case,1384.14,5,0.05,271.79
ORD-2023-004304,2023-12-23,2023-12-27,First Class,CUST-00534,Patricia Williams,59.0,Male,Home Office,United States,San Francisco,Oregon,81743.0,West,PRD-7563,Office Supplies,Binders,Clipboard,76.55,5,0.1,11.96
ORD-2023-008283,2023-12-23,2023-12-29,Standard Class,CUST-00366,Rahul Costa,18.0,Female,Corporate,United States,Charlotte,Georgia,87341.0,South,PRD-5556,Technology,Machines,Inkjet Printer,1679.69,5,0.0,184.79
ORD-2023-009137,2023-12-23,2023-12-25,Standard Class,CUST-01128,William Martinez,53.0,Female,Consumer,United States,Houston,Michigan,55787.0,Central,PRD-5081,Office Supplies,Binders,Report Cover,123.67,7,0.15,20.99
ORD-2023-002919,2023-12-23,2023-12-28,Standard Class,CUST-00007,Wei Nair,55.0,Male,Home Office,United States,Newark,Massachusetts,77124.0,East,PRD-8369,Office Supplies,Paper,A4 Paper Ream,55.45,6,0.2,8.02
ORD-2023-004913,2023-12-23,2023-12-25,First Class,CUST-00675,Jennifer Patel,49.0,Male,Corporate,United States,New York City,New Jersey,93755.0,East,PRD-2717,Furniture,Tables,Side Table,621.95,2,0.0,72.39
ORD-2023-006739,2023-12-23,2023-12-26,Standard Class,CUST-00012,John Williams,36.0,Female,Home Office,United States,Portland,Oregon,79854.0,West,PRD-3299,Furniture,Furnishings,Wall Clock,295.11,6,0.1,5.57
ORD-2023-002532,2023-12-23,2023-12-28,Standard Class,CUST-00235,Linda Park,57.0,Female,Consumer,United States,Charlotte,Tennessee,23464.0,South,PRD-3082,Furniture,Chairs,Executive Leather Chair,148.13,1,0.1,8.75
ORD-2023-007702,2023-12-23,2023-12-28,Second Class,CUST-00611,Susan Thomas,31.0,Male,Corporate,United States,San Francisco,Washington,47293.0,West,PRD-3280,Technology,Copiers,Desktop Copier,790.28,2,0.0,124.84
ORD-2023-004922,2023-12-23,2023-12-28,Standard Class,CUST-00400,Priya Khan,32.0,Female,Corporate,United States,San Francisco,Washington,14102.0,West,PRD-2499,Technology,Accessories,USB Hub,60.47,1,0.15,2.25
ORD-2023-009532,2023-12-23,2023-12-29,Standard Class,CUST-00199,Mary Moore,48.0,Male,Consumer,United States,Seattle,Oregon,86277.0,West,PRD-5623,Office Supplies,Labels,Label Maker Tape,70.82,6,0.0,17.0
ORD-2023-001696,2023-12-23,2023-12-26,Second Class,CUST-00790,Sofia Müller,36.0,Male,Corporate,United States,Philadelphia,Massachusetts,45283.0,East,PRD-6803,Furniture,Chairs,Folding Chair,828.78,6,0.3,-71.3
ORD-2023-008136,2023-12-23,2023-12-29,First Class,CUST-00215,Linda Jones,64.0,Female,Home Office,United States,Atlanta,North Carolina,18254.0,South,PRD-6288,Furniture,Furnishings,Cushion Set,137.05,3,0.15,1.75
ORD-2023-004089,2023-12-24,2023-12-29,Same Day,CUST-00136,Diego Park,59.0,Male,Consumer,United States,New York City,Pennsylvania,17567.0,East,PRD-5039,Office Supplies,Labels,Address Labels,10.09,1,0.05,2.4
ORD-2023-009415,2023-12-24,2023-12-29,Second Class,CUST-01152,Karen Smith,37.0,Male,Home Office,United States,Detroit,Ohio,45575.0,Central,PRD-6472,Furniture,Chairs,Recliner,919.92,6,0.2,-21.53
ORD-2023-002593,2023-12-24,2023-12-28,Standard Class,CUST-00536,Joseph Jones,,Male,Corporate,United States,Chicago,Texas,18425.0,Central,PRD-6287,Technology,Machines,Label Printer,757.13,4,0.3,40.48
ORD-2023-001377,2023-12-24,2023-12-28,Standard Class,CUST-00532,James Smith,39.0,Male,Consumer,United States,San Francisco,Nevada,45549.0,West,PRD-1787,Technology,Copiers,Scanner Pro,1832.68,5,0.1,175.82
ORD-2023-003789,2023-12-24,2023-12-27,Standard Class,CUST-00273,Susan Brown,21.0,Female,Consumer,United States,Los Angeles,Washington,31545.0,West,PRD-4226,Office Supplies,Storage,Storage Box,77.86,1,0.0,20.08
ORD-2023-002423,2023-12-24,2023-12-29,First Class,CUST-00175,Nancy Smith,63.0,Male,Consumer,United States,Boston,New York,69759.0,East,PRD-2676,Furniture,Chairs,Mesh Office Chair,1107.95,7,0.15,32.46
ORD-2023-008853,2023-12-24,2023-12-27,Standard Class,CUST-00111,Charles Khan,57.0,Female,Corporate,United States,Houston,Texas,10732.0,Central,PRD-8369,Office Supplies,Paper,A4 Paper Ream,29.82,2,0.0,5.44
ORD-2023-003591,2023-12-24,2023-12-27,Standard Class,CUST-00526,Sofia Taylor,25.0,Female,Consumer,United States,Portland,Nevada,25753.0,West,PRD-3280,Technology,Copiers,Desktop Copier,849.71,2,0.1,68.26
ORD-2023-003499,2023-12-24,2023-12-27,Second Class,CUST-00795,David Costa,31.0,Female,Corporate,United States,Detroit,Michigan,56430.0,Central,PRD-3280,Technology,Copiers,Desktop Copier,236.84,1,0.4,1.37
ORD-2023-009044,2023-12-24,2023-12-25,Same Day,CUST-01173,Sofia Garcia,58.0,Male,Consumer,United States,Houston,Texas,67677.0,Central,PRD-9785,Technology,Phones,Smartphone X200,1786.2,6,0.0,315.3
ORD-2023-003270,2023-12-24,2023-12-29,First Class,CUST-00538,Chen Costa,19.0,Male,Consumer,United States,Nashville,Florida,,South,PRD-8628,Office Supplies,Paper,Notebook Set,43.82,4,0.0,7.81
ORD-2023-003249,2023-12-25,2023-12-27,First Class,CUST-00790,Sofia Müller,36.0,Male,Consumer,United States,Philadelphia,Massachusetts,87725.0,East,PRD-3299,Furniture,Furnishings,Wall Clock,58.19,1,0.0,10.19
ORD-2023-002186,2023-12-25,2023-12-31,First Class,CUST-00015,Wei Silva,68.0,Male,Consumer,United States,Columbus,Michigan,89029.0,Central,PRD-5556,Technology,Machines,Inkjet Printer,1521.42,7,0.1,164.03
ORD-2023-002846,2023-12-25,2023-12-26,Standard Class,CUST-00956,Patricia Iyer,39.0,Male,Home Office,United States,Seattle,Nevada,28575.0,West,PRD-5623,Office Supplies,Labels,Label Maker Tape,48.87,5,0.15,9.04
ORD-2023-002877,2023-12-25,2023-12-27,Second Class,CUST-00726,Chen Williams,44.0,Female,Consumer,United States,Los Angeles,Nevada,13822.0,West,PRD-5081,Office Supplies,Binders,Report Cover,17.51,1,0.2,1.6
ORD-2023-003634,2023-12-25,2023-12-29,Standard Class,CUST-00740,Patricia Kim,50.0,Male,Home Office,United States,Detroit,Texas,90716.0,Central,PRD-3712,Technology,Accessories,Webcam,291.11,5,0.0,70.49
ORD-2023-006255,2023-12-25,2023-12-26,Standard Class,CUST-00415,Chen Nair,51.0,Male,Corporate,United States,Los Angeles,Washington,97024.0,West,PRD-5248,Office Supplies,Art,Marker Set,62.53,4,0.15,4.52
ORD-2023-002060,2023-12-25,2023-12-31,First Class,CUST-01303,Linda Martinez,23.0,Female,Corporate,United States,Seattle,Washington,30928.0,West,PRD-3712,Technology,Accessories,Webcam,43.07,1,0.15,3.19
ORD-2023-006128,2023-12-25,2023-12-28,Standard Class,CUST-01104,Jennifer Taylor,30.0,Female,Consumer,United States,Houston,Ohio,49201.0,Central,PRD-5081,Office Supplies,Binders,Report Cover,22.01,1,0.0,4.41
ORD-2023-003356,2023-12-25,2023-12-27,Second Class,CUST-00951,Karen Kim,57.0,Female,Home Office,United States,Nashville,Florida,58913.0,South,PRD-2118,Office Supplies,Art,Color Pencil Box,93.49,6,0.0,26.19
ORD-2023-003574,2023-12-25,2023-12-29,Standard Class,CUST-00376,Priya Brown,36.0,Female,Consumer,United States,Nashville,Florida,36039.0,South,PRD-8369,Office Supplies,Paper,A4 Paper Ream,16.17,2,0.2,1.84
ORD-2023-006876,2023-12-25,2023-12-31,Standard Class,CUST-01174,Jennifer Singh,30.0,Male,Home Office,United States,Portland,Washington,33709.0,West,PRD-3299,Furniture,Furnishings,Wall Clock,213.02,5,0.1,18.02
ORD-2023-005441,2023-12-25,2023-12-26,Standard Class,CUST-00026,Elizabeth Kim,63.0,Male,Consumer,United States,Miami,Florida,90873.0,South,PRD-3299,Furniture,Furnishings,Wall Clock,286.83,7,0.0,34.08
ORD-2023-003498,2023-12-25,2023-12-26,Standard Class,CUST-00082,Linda Kim,57.0,Male,Consumer,United States,Detroit,Illinois,87688.0,Central,PRD-4700,Office Supplies,Storage,Binder Organizer,322.87,7,0.1,65.15
ORD-2023-003488,2023-12-25,2023-12-30,Second Class,CUST-01260,William Martinez,68.0,Male,Consumer,United States,Houston,Illinois,90929.0,Central,PRD-1098,Technology,Phones,Phone Case,2740.5,7,0.0,709.75
ORD-2023-007445,2023-12-25,2023-12-27,Second Class,CUST-00677,Linda Anderson,55.0,Other,Corporate,United States,Atlanta,North Carolina,36334.0,South,PRD-3082,Furniture,Chairs,Executive Leather Chair,674.18,3,0.0,59.01
ORD-2023-005268,2023-12-25,2023-12-31,Standard Class,CUST-00659,Wei Costa,36.0,Male,Consumer,United States,Houston,Michigan,29790.0,Central,PRD-9562,Office Supplies,Art,Sketch Pad,53.71,4,0.3,3.34
ORD-2023-001445,2023-12-25,2023-12-29,First Class,CUST-00155,Sofia Williams,49.0,Female,Home Office,United States,Atlanta,Georgia,57734.0,South,PRD-3280,Technology,Copiers,Desktop Copier,2821.3,6,0.05,255.23
ORD-2023-000130,2023-12-25,2023-12-27,Second Class,CUST-01088,Robert Martinez,35.0,Female,Corporate,United States,Miami,Tennessee,93112.0,South,PRD-3207,Furniture,Furnishings,Desk Lamp,303.16,6,0.05,20.98
ORD-2023-008255,2023-12-25,2023-12-31,Second Class,CUST-00170,Chen Singh,22.0,Female,Consumer,United States,Los Angeles,California,73012.0,West,PRD-3280,Technology,Copiers,Desktop Copier,2497.61,6,0.05,497.62
ORD-2023-006054,2023-12-25,2023-12-27,Standard Class,CUST-00719,Charles Miller,25.0,Male,Home Office,United States,San Francisco,Nevada,42711.0,West,PRD-3299,Furniture,Furnishings,Wall Clock,50.02,1,0.0,6.87
ORD-2023-006761,2023-12-25,2023-12-30,Standard Class,CUST-00666,Rahul Miller,23.0,Male,Home Office,United States,Portland,Washington,55235.0,West,PRD-5081,Office Supplies,Binders,Report Cover,76.88,4,0.0,14.56
ORD-2023-006100,2023-12-25,2023-12-28,Second Class,CUST-00445,Fatima Williams,69.0,Male,Consumer,United States,Columbus,Illinois,92351.0,Central,PRD-8628,Office Supplies,Paper,Notebook Set,21.61,2,0.2,1.18
ORD-2023-005174,2023-12-25,2023-12-29,Standard Class,CUST-01071,Sarah Costa,67.0,Female,Consumer,United States,Chicago,Michigan,78389.0,Central,PRD-3207,Furniture,Furnishings,Desk Lamp,128.43,3,0.05,12.11
ORD-2023-006459,2023-12-25,2023-12-30,First Class,CUST-00658,Sofia Davis,60.0,Female,Consumer,United States,Philadelphia,New York,67856.0,East,PRD-2830,Office Supplies,Storage,File Cabinet,138.72,3,0.3,10.35
ORD-2023-005065,2023-12-26,2023-12-28,Second Class,CUST-00148,Michael Costa,61.0,Female,Corporate,United States,Miami,Florida,94019.0,South,PRD-1787,Technology,Copiers,Scanner Pro,921.6,3,0.2,67.47
ORD-2023-001156,2023-12-26,2023-12-31,Standard Class,CUST-00654,David Brown,55.0,Female,Corporate,United States,Newark,New Jersey,92130.0,East,PRD-3712,Technology,Accessories,Webcam,251.15,5,0.2,28.03
ORD-2023-007878,2023-12-26,2023-12-30,Standard Class,CUST-00792,Wei Kim,65.0,Male,Home Office,United States,Portland,Nevada,44554.0,West,PRD-6287,Technology,Machines,Label Printer,433.19,2,0.15,33.63
ORD-2023-002634,2023-12-27,2023-12-28,Second Class,CUST-00404,Michael Miller,38.0,Female,Consumer,United States,Chicago,Michigan,60156.0,Central,PRD-6288,Furniture,Furnishings,Cushion Set,105.71,2,0.0,12.56
ORD-2023-006837,2023-12-27,2023-12-29,Standard Class,CUST-01073,Karen Brown,66.0,Female,Consumer,United States,Charlotte,Tennessee,56694.0,South,PRD-8218,Technology,Accessories,Mechanical Keyboard,200.78,4,0.0,29.72
ORD-2023-006865,2023-12-27,2023-12-29,Second Class,CUST-00750,Thomas Brown,69.0,Male,Consumer,United States,Detroit,Texas,11184.0,Central,PRD-5248,Office Supplies,Art,Marker Set,48.35,4,0.0,11.3
ORD-2023-001054,2023-12-27,2023-12-29,Second Class,CUST-00389,Nancy Taylor,26.0,Male,Consumer,United States,Charlotte,Georgia,81708.0,South,PRD-6287,Technology,Machines,Label Printer,1809.11,5,0.0,326.88
ORD-2023-002773,2023-12-27,2023-12-30,Standard Class,CUST-00240,Priya Iyer,30.0,Male,Consumer,United States,Newark,Massachusetts,43290.0,East,PRD-8628,Office Supplies,Paper,Notebook Set,18.97,2,0.2,1.93
ORD-2023-001517,2023-12-27,2023-12-31,Standard Class,CUST-00653,Karen Davis,20.0,Male,Consumer,United States,Los Angeles,Oregon,73915.0,West,PRD-1098,Technology,Phones,Phone Case,752.2,2,0.0,126.71
ORD-2023-002638,2023-12-27,2024-01-01,Standard Class,CUST-00621,David Nair,44.0,Female,Consumer,United States,Atlanta,Georgia,84826.0,South,PRD-3207,Furniture,Furnishings,Desk Lamp,135.2,3,0.15,4.06
ORD-2023-004122,2023-12-27,2024-01-02,Same Day,CUST-00226,Nancy Taylor,37.0,Male,Consumer,United States,Detroit,Texas,67895.0,Central,PRD-5623,Office Supplies,Labels,Label Maker Tape,56.44,6,0.1,9.74
ORD-2023-007344,2023-12-27,2023-12-29,Standard Class,CUST-00088,Elizabeth Park,34.0,Other,Corporate,United States,Seattle,Washington,70473.0,West,PRD-7563,Office Supplies,Binders,Clipboard,32.34,2,0.1,6.84
